step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
4217,175.7083347,18.45562241,2.72E-11
4218,175.7500014,18.49792584,2.71E-11
4219,175.7916681,18.54022928,2.71E-11
4220,175.8333347,18.58253272,2.70E-11
4221,175.8750014,18.62483616,2.69E-11
4222,175.9166681,18.6671396,2.68E-11
4223,175.9583347,18.70944304,2.68E-11
4224,176.0000014,18.75174584,2.67E-11
4225,176.0416681,18.77509598,2.66E-11
4226,176.0833347,18.79844612,2.66E-11
4227,176.1250014,18.82179626,2.65E-11
4228,176.1666681,18.8451464,2.64E-11
4229,176.2083347,18.86849655,2.63E-11
4230,176.2500014,18.89184669,2.63E-11
